"id","code","cnword"
"15173","37606","鋦"
"15174","37607","鋧"
"15175","37608","鋨"
"15176","37610","鋪"
"15177","37611","鋫"
"15178","37612","鋬"
"15179","37613","鋭"
"15180","37615","鋯"
"15181","37616","鋰"
"15182","37617","鋱"
"15183","37618","鋲"
"15184","37619","鋳"
"15185","37620","鋴"
"15186","37621","鋵"
"15187","37622","鋶"
"15188","37650","錒"
"15189","37685","錵"
"15190","37690","錺"
"15191","37691","錻"
"15192","38214","镆"
"15193","38215","镇"
"15194","38216","镈"
"15195","38217","镉"
"15196","38218","镊"
"15197","38219","镋"
"15198","38220","镌"
"15199","38221","镍"
"15200","38222","镎"
"15201","38223","镏"
"15202","38224","镐"
"15203","38225","镑"
"15204","38226","镒"
"15205","38227","镓"
"15206","38228","镔"
"15207","38229","镕"
"15208","38315","閫"
"15209","38316","閬"
"15210","38319","閯"
"15211","38320","閰"
"15212","38321","閱"
"15213","38322","閲"
"15214","38323","閳"
"15215","38324","閴"
"15216","38427","阛"
"15217","38566","隦"
"15218","38570","險"
"15219","38611","雓"
"15220","38658","霂"
"15221","38659","霃"
"15222","38660","霄"
"15223","38661","霅"
"15224","38663","震"
"15225","38664","霈"
"15226","38665","霉"
"15227","38666","霊"
"15228","38746","靚"
"15229","38752","靠"
"15230","38757","靥"
"15231","38791","鞇"
"15232","38792","鞈"
"15233","38793","鞉"
"15234","38794","鞊"
"15235","38795","鞋"
"15236","38796","鞌"
"15237","38797","鞍"
"15238","38798","鞎"
"15239","38799","鞏"
"15240","38800","鞐"
"15241","38801","鞑"
"15242","38802","鞒"
"15243","38807","鞗"
"15244","38863","韏"
"15245","38864","韐"
"15246","38865","韑"
"15247","38895","韯"
"15248","38896","韰"
"15249","38939","頛"
"15250","38940","頜"
"15251","38941","頝"
"15252","38942","頞"
"15253","38943","頟"
"15254","38944","頠"
"15255","38945","頡"
"15256","38946","頢"
"15257","38947","頣"
"15258","38950","頦"
"15259","38951","頧"
"15260","38952","頨"
"15261","38953","頩"
"15262","38954","頪"
"15263","38955","頫"
"15264","38956","頬"
"15265","38962","頲"
"15266","39064","题"
"15267","39065","颙"
"15268","39066","颚"
"15269","39067","颛"
"15270","39068","颜"
"15271","39069","额"
"15272","39090","颲"
"15273","39091","颳"
"15274","39128","飘"
"15275","39162","飺"
"15276","39176","餈"
"15277","39178","養"
"15278","39179","餋"
"15279","39181","餍"
"15280","39185","餑"
"15281","39186","餒"
"15282","39187","餓"
"15283","39188","餔"
"15284","39189","餕"
"15285","39190","餖"
"15286","39191","餗"
"15287","39192","餘"
"15288","39193","餙"
"15289","39315","馓"
"15290","39316","馔"
"15291","39368","駈"
"15292","39369","駉"
"15293","39370","駊"
"15294","39371","駋"
"15295","39372","駌"
"15296","39373","駍"
"15297","39374","駎"
"15298","39376","駐"
"15299","39377","駑"
"15300","39378","駒"
"15301","39379","駓"
"15302","39380","駔"
"15303","39381","駕"
"15304","39382","駖"
"15305","39383","駗"
"15306","39384","駘"
"15307","39385","駙"
"15308","39386","駚"
"15309","39387","駛"
"15310","39388","駜"
"15311","39389","駝"
"15312","39390","駞"
"15313","39391","駟"
"15314","39392","駠"
"15315","39587","骣"
"15316","39604","骴"
"15317","39608","骸"
"15318","39609","骹"
"15319","39610","骺"
"15320","39611","骻"
"15321","39612","骼"
"15322","39615","骿"
"15323","39643","髛"
"15324","39659","髫"
"15325","39660","髬"
"15326","39662","髮"
"15327","39663","髯"
"15328","39664","髰"
"15329","39665","髱"
"15330","39666","髲"
"15331","39667","髳"
"15332","39668","髴"
"15333","39719","鬧"
"15334","39751","魇"
"15335","39779","魣"
"15336","39780","魤"
"15337","39782","魦"
"15338","39783","魧"
"15339","39784","魨"
"15340","39785","魩"
"15341","39786","魪"
"15342","39787","魫"
"15343","39788","魬"
"15344","39789","魭"
"15345","39790","魮"
"15346","39791","魯"
"15347","39792","魰"
"15348","39793","魱"
"15349","39794","魲"
"15350","39795","魳"
"15351","39796","魴"
"15352","39797","魵"
"15353","39798","魶"
"15354","39799","魷"
"15355","39800","魸"
"15356","39801","魹"
"15357","39828","鮔"
"15358","40096","鲠"
"15359","40097","鲡"
"15360","40098","鲢"
"15361","40099","鲣"
"15362","40100","鲤"
"15363","40101","鲥"
"15364","40102","鲦"
"15365","40103","鲧"
"15366","40104","鲨"
"15367","40105","鲩"
"15368","40106","鲪"
"15369","40107","鲫"
"15370","40108","鲬"
"15371","40183","鳷"
"15372","40184","鳸"
"15373","40185","鳹"
"15374","40186","鳺"
"15375","40187","鳻"
"15376","40188","鳼"
"15377","40189","鳽"
"15378","40190","鳾"
"15379","40191","鳿"
"15380","40192","鴀"
"15381","40193","鴁"
"15382","40194","鴂"
"15383","40195","鴃"
"15384","40196","鴄"
"15385","40197","鴅"
"15386","40198","鴆"
"15387","40199","鴇"
"15388","40200","鴈"
"15389","40201","鴉"
"15390","40203","鴋"
"15391","40204","鴌"
"15392","40205","鴍"
"15393","40206","鴎"
"15394","40212","鴔"
"15395","40541","鹝"
"15396","40542","鹞"
"15397","40543","鹟"
"15398","40544","鹠"
"15399","40545","鹡"
"15400","40546","鹢"
"15401","40547","鹣"
"15402","40548","鹤"
"15403","40566","鹶"
"15404","40579","麃"
"15405","40580","麄"
"15406","40616","麨"
"15407","40617","麩"
"15408","40618","麪"
"15409","40619","麫"
"15410","40633","麹"
"15411","40638","麾"
"15412","40645","黅"
"15413","40646","黆"
"15414","40654","黎"
"15415","40659","黓"
"15416","40665","黙"
"15417","40722","鼒"
"15418","40785","齑"
"15419","40786","齒"
"15420","40841","龉"
"15421","40842","龊"
"15422","20152","亸"
"15423","20752","儐"
"15424","20753","儑"
"15425","20754","儒"
"15426","20755","儓"
"15427","20756","儔"
"15428","20757","儕"
"15429","20758","儖"
"15430","20759","儗"
"15431","20760","儘"
"15432","20763","儛"
"15433","20764","儜"
"15434","20765","儝"
"15435","20766","儞"
"15436","20771","儣"
"15437","20779","儫"
"15438","20835","兣"
"15439","20864","冀"
"15440","20957","凝"
"15441","20958","凞"
"15442","21137","劑"
"15443","21138","劒"
"15444","21139","劓"
"15445","21140","劔"
"15446","21235","勳"
"15447","21237","勵"
"15448","21300","匴"
"15449","21473","叡"
"15450","22063","嘯"
"15451","22068","嘴"
"15452","22110","噞"
"15453","22111","噟"
"15454","22113","噡"
"15455","22115","噣"
"15456","22116","噤"
"15457","22117","噥"
"15458","22118","噦"
"15459","22120","器"
"15460","22121","噩"
"15461","22122","噪"
"15462","22123","噫"
"15463","22124","噬"
"15464","22125","噭"
"15465","22126","噮"
"15466","22127","噯"
"15467","22128","噰"
"15468","22129","噱"
"15469","22130","噲"
"15470","22131","噳"
"15471","22135","噷"
"15472","22136","噸"
"15473","22137","噹"
"15474","22138","噺"
"15475","22139","噻"
"15476","22140","噼"
"15477","22147","嚃"
"15478","22148","嚄"
"15479","22150","嚆"
"15480","22299","圛"
"15481","22300","圜"
"15482","22715","墻"
"15483","22716","墼"
"15484","22717","墽"
"15485","22718","墾"
"15486","22719","墿"
"15487","22720","壀"
"15488","22721","壁"
"15489","22722","壂"
"15490","22723","壃"
"15491","22724","壄"
"15492","22725","壅"
"15493","22726","壆"
"15494","22727","壇"
"15495","22728","壈"
"15496","22729","壉"
"15497","22730","壊"
"15498","22731","壋"
"15499","22732","壌"
"15500","22738","壒"
"15501","22785","夁"
"15502","22894","奮"
"15503","22895","奯"
"15504","23312","嬐"
"15505","23313","嬑"
"15506","23314","嬒"
"15507","23315","嬓"
"15508","23316","嬔"
"15509","23317","嬕"
"15510","23318","嬖"
"15511","23319","嬗"
"15512","23321","嬙"
"15513","23322","嬚"
"15514","23323","嬛"
"15515","23324","嬜"
"15516","23325","嬝"
"15517","23327","嬟"
"15518","23328","嬠"
"15519","23329","嬡"
"15520","23330","嬢"
"15521","23336","嬨"
"15522","23337","嬩"
"15523","23347","嬳"
"15524","23348","嬴"
"15525","23416","學"
"15526","23417","孹"
"15527","23536","寰"
"15528","23974","嶦"
"15529","23975","嶧"
"15530","23976","嶨"
"15531","23977","嶩"
"15532","23978","嶪"
"15533","23979","嶫"
"15534","23980","嶬"
"15535","23981","嶭"
"15536","23982","嶮"
"15537","23984","嶰"
"15538","23987","嶳"
"15539","23989","嶵"
"15540","23990","嶶"
"15541","23996","嶼"
"15542","24166","幦"
"15543","24167","幧"
"15544","24168","幨"
"15545","24170","幪"
"15546","24175","幯"
"15547","24293","廥"
"15548","24294","廦"
"15549","24295","廧"
"15550","24296","廨"
"15551","24297","廩"
"15552","24298","廪"
"15553","24391","彇"
"15554","24394","彊"
"15555","24395","彋"
"15556","24411","彛"
"15557","24412","彜"
"15558","24507","徻"
"15559","24508","徼"
"15560","24970","憊"
"15561","24972","憌"
"15562","24977","憑"
"15563","24982","憖"
"15564","24983","憗"
"15565","24985","憙"
"15566","24989","憝"
"15567","24992","憠"
"15568","24997","憥"
"15569","25001","憩"
"15570","25010","憲"
"15571","25012","憴"
"15572","25014","憶"
"15573","25015","憷"
"15574","25016","憸"
"15575","25017","憹"
"15576","25018","憺"
"15577","25019","憻"
"15578","25020","憼"
"15579","25022","憾"
"15580","25023","憿"
"15581","25024","懀"
"15582","25025","懁"
"15583","25028","懄"
"15584","25029","懅"
"15585","25030","懆"
"15586","25032","懈"
"15587","25034","懊"
"15588","25036","懌"
"15589","25037","懍"
"15590","25038","懎"
"15591","25040","懐"
"15592","25042","懒"
"15593","25043","懓"
"15594","25044","懔"
"15595","25049","懙"
"15596","25052","懜"
"15597","25054","懞"
"15598","25136","戰"
"15599","25137","戱"
"15600","25737","撉"
"15601","25788","撼"
"15602","25789","撽"
"15603","25791","撿"
"15604","25792","擀"
"15605","25793","擁"
"15606","25794","擂"
"15607","25795","擃"
"15608","25796","擄"
"15609","25797","擅"
"15610","25799","擇"
"15611","25800","擈"
"15612","25801","擉"
"15613","25803","擋"
"15614","25804","擌"
"15615","25805","操"
"15616","25806","擎"
"15617","25808","擐"
"15618","25809","擑"
"15619","25811","擓"
"15620","25812","擔"
"15621","25815","擗"
"15622","25817","擙"
"15623","25818","據"
"15624","25820","擜"
"15625","25821","擝"
"15626","25822","擞"
"15627","25837","擭"
"15628","25843","擳"
"15629","25907","攳"
"15630","25972","整"
"15631","25980","敼"
"15632","25981","敽"
"15633","25982","敾"
"15634","25983","敿"
"15635","26003","斓"
"15636","26036","斴"
"15637","26072","旘"
"15638","26073","旙"
"15639","26296","暸"
"15640","26298","暺"
"15641","26299","暻"
"15642","26301","暽"
"15643","26302","暾"
"15644","26303","暿"
"15645","26304","曀"
"15646","26305","曁"
"15647","26310","曆"
"15648","26311","曇"
"15649","26312","曈"
"15650","26313","曉"
"15651","26314","曊"
"15652","26315","曋"
"15653","26316","曌"
"15654","26317","曍"
"15655","26324","曔"
"15656","26374","朆"
"15657","26403","朣"
"15658","26404","朤"
"15659","26405","朥"
"15660","27176","樨"
"15661","27186","樲"
"15662","27187","樳"
"15663","27188","樴"
"15664","27189","樵"
"15665","27190","樶"
"15666","27191","樷"
"15667","27192","樸"
"15668","27193","樹"
"15669","27195","樻"
"15670","27196","樼"
"15671","27197","樽"
"15672","27198","樾"
"15673","27199","樿"
"15674","27200","橀"
"15675","27201","橁"
"15676","27202","橂"
"15677","27203","橃"
"15678","27205","橅"
"15679","27206","橆"
"15680","27207","橇"
"15681","27208","橈"
"15682","27209","橉"
"15683","27210","橊"
"15684","27211","橋"
"15685","27212","橌"
"15686","27213","橍"
"15687","27214","橎"
"15688","27215","橏"
"15689","27216","橐"
"15690","27217","橑"
"15691","27218","橒"
"15692","27219","橓"
"15693","27220","橔"
"15694","27221","橕"
"15695","27222","橖"
"15696","27224","橘"
"15697","27225","橙"
"15698","27227","橛"
"15699","27228","橜"
"15700","27229","橝"
"15701","27230","橞"
"15702","27231","機"
"15703","27232","橠"
"15704","27235","橣"
"15705","27236","橤"
"15706","27238","橦"
"15707","27239","橧"
"15708","27240","橨"
"15709","27241","橩"
"15710","27242","橪"
"15711","27243","橫"
"15712","27244","橬"
"15713","27245","橭"
"15714","27246","橮"
"15715","27247","橯"
"15716","27248","橰"
"15717","27249","橱"
"15718","27250","橲"
"15719","27251","橳"
"15720","27252","橴"
"15721","27253","橵"
"15722","27254","橶"
"15723","27255","橷"
"15724","27256","橸"
"15725","27257","橹"
"15726","27258","橺"
"15727","27259","橻"
"15728","27260","橼"
"15729","27261","橽"
"15730","27267","檃"
"15731","27271","檇"
"15732","27278","檎"
"15733","27286","檖"
"15734","27289","檙"
"15735","27293","檝"
"15736","27296","檠"
"15737","27300","檤"
"15738","27303","檧"
"15739","27304","檨"
"15740","27477","歕"
"15741","27478","歖"
"15742","27480","歘"
"15743","27481","歙"
"15744","27482","歚"
"15745","27511","歷"
"15746","27559","殧"
"15747","27560","殨"
"15748","27562","殪"
"15749","27563","殫"
"15750","27591","毇"
"15751","27592","毈"
"15752","27651","氃"
"15753","27652","氄"
"15754","27653","氅"
"15755","27654","氆"
"15756","27655","氇"
"15757","28506","潚"
"15758","28510","潞"
"15759","28547","澃"
"15760","28574","澞"
"15761","28575","澟"
"15762","28576","澠"
"15763","28577","澡"
"15764","28578","澢"
"15765","28579","澣"
"15766","28580","澤"
"15767","28581","澥"
"15768","28582","澦"
"15769","28583","澧"
"15770","28584","澨"
"15771","28586","澪"
"15772","28587","澫"
"15773","28588","澬"
"15774","28589","澭"
"15775","28590","澮"
"15776","28591","澯"
"15777","28592","澰"
"15778","28593","澱"
"15779","28594","澲"
"15780","28596","澴"
"15781","28597","澵"
"15782","28598","澶"
"15783","28599","澷"
"15784","28600","澸"
"15785","28601","澹"
"15786","28602","澺"
"15787","28604","澼"
"15788","28605","澽"
"15789","28607","澿"
"15790","28608","激"
"15791","28609","濁"
"15792","28610","濂"
"15793","28611","濃"
"15794","28613","濅"
"15795","28615","濇"
"15796","28616","濈"
"15797","28617","濉"
"15798","28618","濊"
"15799","28619","濋"
"15800","28621","濍"
"15801","28623","濏"
"15802","28625","濑"
"15803","28626","濒"
"15804","28627","濓"
"15805","28630","濖"
"15806","28631","濗"
"15807","28635","濛"
"15808","28648","濨"
"15809","28649","濩"
"15810","28664","濸"
"15811","28676","瀄"
"15812","29110","熶"
"15813","29111","熷"
"15814","29112","熸"
"15815","29113","熹"
"15816","29114","熺"
"15817","29115","熻"
"15818","29118","熾"
"15819","29120","燀"
"15820","29122","燂"
"15821","29123","燃"
"15822","29124","燄"
"15823","29125","燅"
"15824","29126","燆"
"15825","29127","燇"
"15826","29128","燈"
"15827","29129","燉"
"15828","29130","燊"
"15829","29131","燋"
"15830","29132","燌"
"15831","29133","燍"
"15832","29134","燎"
"15833","29135","燏"
"15834","29136","燐"
"15835","29137","燑"
"15836","29138","燒"
"15837","29139","燓"
"15838","29140","燔"
"15839","29141","燕"
"15840","29142","燖"
"15841","29143","燗"
"15842","29144","燘"
"15843","29145","燙"
"15844","29146","燚"
"15845","29147","燛"
"15846","29148","燜"
"15847","29149","燝"
"15848","29150","燞"
"15849","29151","營"
"15850","29152","燠"
"15851","29156","燤"
"15852","29159","燧"
"15853","29162","燪"
"15854","29173","燵"
"15855","29340","犜"
"15856","29341","犝"
"15857","29342","犞"
"15858","29343","犟"
"15859","29539","獣"
"15860","29541","獥"
"15861","29543","獧"
"15862","29544","獨"
"15863","29545","獩"
"15864","29546","獪"
"15865","29547","獫"
"15866","29548","獬"
"15867","29549","獭"
"15868","29554","獲"
"15869","29556","獴"
"15870","29823","瑿"
"15871","29839","璏"
"15872","29841","璑"
"15873","29842","璒"
"15874","29844","璔"
"15875","29845","璕"
"15876","29848","璘"
"15877","29849","璙"
"15878","29850","璚"
"15879","29853","璝"
"15880","29854","璞"
"15881","29855","璟"
"15882","29856","璠"
"15883","29858","璢"
"15884","29859","璣"
"15885","29860","璤"
"15886","29861","璥"
"15887","29869","璭"
"15888","29874","璲"
"15889","29922","瓢"
"15890","29967","甏"
"15891","29968","甐"
"15892","29969","甑"
"15893","29970","甒"
"15894","30080","疀"
"15895","30081","疁"
"15896","30082","疂"
"15897","30252","瘬"
"15898","30253","瘭"
"15899","30254","瘮"
"15900","30255","瘯"
"15901","30256","瘰"
"15902","30257","瘱"
"15903","30258","瘲"
"15904","30259","瘳"
"15905","30260","瘴"
"15906","30261","瘵"
"15907","30262","瘶"
"15908","30263","瘷"
"15909","30264","瘸"
"15910","30265","瘹"
"15911","30266","瘺"
"15912","30267","瘻"
"15913","30269","瘽"
"15914","30270","瘾"
"15915","30271","瘿"
"15916","30272","癀"
"15917","30275","癃"
"15918","30367","皟"
"15919","30368","皠"
"15920","30369","皡"
"15921","30395","皻"
"15922","30437","盥"
"15923","30438","盦"
"15924","30439","盧"
"15925","30612","瞔"
"15926","30613","瞕"
"15927","30614","瞖"
"15928","30615","瞗"
"15929","30616","瞘"
"15930","30618","瞚"
"15931","30619","瞛"
"15932","30620","瞜"
"15933","30622","瞞"
"15934","30623","瞟"
"15935","30624","瞠"
"15936","30625","瞡"
"15937","30627","瞣"
"15938","30629","瞥"
"15939","30640","瞰"
"15940","30934","磖"
"15941","30938","磚"
"15942","30939","磛"
"15943","30940","磜"
"15944","30942","磞"
"15945","30943","磟"
"15946","30944","磠"
"15947","30945","磡"
"15948","30946","磢"
"15949","30947","磣"
"15950","30949","磥"
"15951","30950","磦"
"15952","30951","磧"
"15953","30952","磨"
"15954","30953","磩"
"15955","30954","磪"
"15956","30955","磫"
"15957","30956","磬"
"15958","30957","磭"
"15959","30958","磮"
"15960","30962","磲"
"15961","30970","磺"
"15962","31143","禧"
"15963","31144","禨"
"15964","31146","禪"
"15965","31147","禫"
"15966","31149","禭"
"15967","31300","穄"
"15968","31301","穅"
"15969","31302","穆"
"15970","31303","穇"
"15971","31304","穈"
"15972","31307","穋"
"15973","31308","穌"
"15974","31309","積"
"15975","31310","穎"
"15976","31311","穏"
"15977","31312","穐"
"15978","31313","穑"
"15979","31314","穒"
"15980","31315","穓"
"15981","31316","穔"
"15982","31413","窵"
"15983","31414","窶"
"15984","31415","窷"
"15985","31416","窸"
"15986","31417","窹"
"15987","31418","窺"
"15988","31419","窻"
"15989","31420","窼"
"15990","31421","窽"
"15991","31423","窿"
"15992","31473","竱"
"15993","31689","築"
"15994","31700","篔"
"15995","31701","篕"
"15996","31702","篖"
"15997","31703","篗"
"15998","31704","篘"
"15999","31705","篙"
"16000","31706","篚"
"16001","31707","篛"
"16002","31708","篜"
"16003","31709","篝"
"16004","31710","篞"
"16005","31711","篟"
"16006","31712","篠"
"16007","31713","篡"
"16008","31714","篢"
"16009","31715","篣"
"16010","31716","篤"
"16011","31717","篥"
"16012","31718","篦"
"16013","31719","篧"
"16014","31721","篩"
"16015","31722","篪"
"16016","31723","篫"
"16017","31724","篬"
"16018","31725","篭"
"16019","31726","篮"
"16020","31727","篯"
"16021","31728","篰"
"16022","31729","篱"
"16023","31731","篳"
"16024","31732","篴"
"16025","31735","篷"
"16026","31753","簉"
"16027","31761","簑"
"16028","31764","簔"
"16029","31951","糏"
"16030","31952","糐"
"16031","31953","糑"
"16032","31954","糒"
"16033","31955","糓"
"16034","31957","糕"
"16035","31958","糖"
"16036","31959","糗"
"16037","31960","糘"
"16038","31961","糙"
"16039","31962","糚"
"16040","31970","糢"
"16041","32251","緻"
"16042","32264","縈"
"16043","32265","縉"
"16044","32266","縊"
"16045","32269","縍"
"16046","32271","縏"
"16047","32272","縐"
"16048","32273","縑"
"16049","32275","縓"
"16050","32276","縔"
"16051","32277","縕"
"16052","32278","縖"
"16053","32279","縗"
"16054","32280","縘"
"16055","32281","縙"
"16056","32282","縚"
"16057","32283","縛"
"16058","32284","縜"
"16059","32285","縝"
"16060","32286","縞"
"16061","32287","縟"
"16062","32288","縠"
"16063","32289","縡"
"16064","32290","縢"
"16065","32291","縣"
"16066","32292","縤"
"16067","32293","縥"
"16068","32294","縦"
"16069","32295","縧"
"16070","32296","縨"
"16071","32298","縪"
"16072","32299","縫"
"16073","32301","縭"
"16074","32312","縸"
"16075","32314","縺"
"16076","32560","缰"
"16077","32561","缱"
"16078","32562","缲"
"16079","32563","缳"
"16080","32564","缴"
"16081","32579","罃"
"16082","32633","罹"
"16083","32634","罺"
"16084","32635","罻"
"16085","32689","羱"
"16086","32690","羲"
"16087","32750","翮"
"16088","32751","翯"
"16089","32752","翰"
"16090","32753","翱"
"16091","32756","翴"
"16092","32808","耨"
"16093","32809","耩"
"16094","32810","耪"
"16095","32876","聬"
"16096","32878","聮"
"16097","32881","聱"
"16098","33177","膙"
"16099","33190","膦"
"16100","33191","膧"
"16101","33192","膨"
"16102","33193","膩"
"16103","33194","膪"
"16104","33195","膫"
"16105","33196","膬"
"16106","33197","膭"
"16107","33198","膮"
"16108","33199","膯"
"16109","33200","膰"
"16110","33201","膱"
"16111","33202","膲"
"16112","33203","膳"
"16113","33204","膴"
"16114","33206","膶"
"16115","33208","膸"
"16116","33209","膹"
"16117","33223","臇"
"16118","33224","臈"
"16119","33266","臲"
"16120","33275","臻"
"16121","33288","興"
"16122","33289","舉"
"16123","33304","舘"
"16124","33365","艕"
"16125","33367","艗"
"16126","33369","艙"
"16127","34135","蕗"
"16128","34157","蕭"
"16129","34166","蕶"
"16130","34167","蕷"
"16131","34169","蕹"
"16132","34171","蕻"
"16133","34172","蕼"
"16134","34173","蕽"
"16135","34174","蕾"
"16136","34175","蕿"
"16137","34176","薀"
"16138","34178","薂"
"16139","34179","薃"
"16140","34180","薄"
"16141","34181","薅"
"16142","34182","薆"
"16143","34183","薇"
"16144","34184","薈"
"16145","34185","薉"
"16146","34186","薊"
"16147","34187","薋"
"16148","34189","薍"
"16149","34190","薎"
"16150","34191","薏"
"16151","34192","薐"
"16152","34193","薑"
"16153","34194","薒"
"16154","34195","薓"
"16155","34196","薔"
"16156","34197","薕"
"16157","34199","薗"
"16158","34201","薙"
"16159","34202","薚"
"16160","34203","薛"
"16161","34204","薜"
"16162","34205","薝"
"16163","34206","薞"
"16164","34207","薟"
"16165","34208","薠"
"16166","34210","薢"
"16167","34211","薣"
"16168","34212","薤"
"16169","34213","薥"
"16170","34214","薦"
"16171","34215","薧"
"16172","34216","薨"
"16173","34217","薩"
"16174","34218","薪"
"16175","34219","薫"
"16176","34220","薬"
"16177","34221","薭"
"16178","34222","薮"
"16179","34223","薯"
"16180","34227","薳"
"16181","34237","薽"
"16182","34247","藇"
"16183","34403","虣"
"16184","34404","虤"
"16185","34405","虥"
"16186","34406","虦"
"16187","34691","螃"
"16188","34692","螄"
"16189","34693","螅"
"16190","34695","螇"
"16191","34696","螈"
"16192","34697","螉"
"16193","34698","螊"
"16194","34700","螌"
"16195","34701","融"
"16196","34702","螎"
"16197","34703","螏"
"16198","34704","螐"
"16199","34705","螑"
"16200","34706","螒"
"16201","34707","螓"
"16202","34708","螔"
"16203","34709","螕"
"16204","34711","螗"
"16205","34712","螘"
"16206","34713","螙"
"16207","34714","螚"
"16208","34715","螛"
"16209","34716","螜"
"16210","34718","螞"
"16211","34719","螟"
"16212","34720","螠"
"16213","34721","螡"
"16214","34722","螢"
"16215","34723","螣"
"16216","34724","螤"
"16217","34725","螥"
"16218","34726","螦"
"16219","34727","螧"
"16220","34728","螨"
"16221","34729","螩"
"16222","34733","螭"
"16223","34735","螯"
"16224","34740","螴"
"16225","34742","螶"
"16226","34758","蟆"
"16227","34759","蟇"
"16228","34770","蟒"
"16229","34910","衞"
"16230","34911","衟"
"16231","34912","衠"
"16232","34913","衡"
"16233","35111","褧"
"16234","35113","褩"
"16235","35117","褭"
"16236","35118","褮"
"16237","35120","褰"
"16238","35121","褱"
"16239","35126","褶"
"16240","35127","褷"
"16241","35128","褸"
"16242","35129","褹"
"16243","35134","褾"
"16244","35135","褿"
"16245","35136","襀"
"16246","35138","襂"
"16247","35152","襐"
"16248","35154","襒"
"16249","35156","襔"
"16250","35238","覦"
"16251","35239","覧"
"16252","35240","覨"
"16253","35242","親"
"16254","35313","觱"
"16255","35548","諜"
"16256","35549","諝"
"16257","35550","諞"
"16258","35551","諟"
"16259","35552","諠"
"16260","35553","諡"
"16261","35554","諢"
"16262","35556","諤"
"16263","35557","諥"
"16264","35558","諦"
"16265","35559","諧"
"16266","35560","諨"
"16267","35561","諩"
"16268","35562","諪"
"16269","35563","諫"
"16270","35564","諬"
"16271","35565","諭"
"16272","35566","諮"
"16273","35567","諯"
"16274","35568","諰"
"16275","35569","諱"
"16276","35570","諲"
"16277","35571","諳"
"16278","35572","諴"
"16279","35573","諵"
"16280","35574","諶"
"16281","35575","諷"
"16282","35577","諹"
"16283","35578","諺"
"16284","35579","諻"
"16285","35580","諼"
"16286","35581","諽"
"16287","35583","諿"
"16288","35584","謀"
"16289","35585","謁"
"16290","35586","謂"
"16291","35587","謃"
"16292","35593","謉"
"16293","35594","謊"
"16294","35598","謎"
"16295","35599","謏"
"16296","35604","謔"
"16297","35949","豭"
"16298","35950","豮"
"16299","35953","豱"
"16300","35984","貐"
"16301","35985","貑"
"16302","35986","貒"
"16303","36078","賮"
"16304","36079","賯"
"16305","36080","賰"
"16306","36081","賱"
"16307","36082","賲"
"16308","36083","賳"
"16309","36084","賴"
"16310","36085","賵"
"16311","36189","赝"
"16312","36190","赞"
"16313","36191","赟"
"16314","36192","赠"
"16315","36204","赬"
"16316","36206","赮"
"16317","36261","趥"
"16318","36262","趦"
"16319","36263","趧"
"16320","36400","踰"
"16321","36401","踱"
"16322","36402","踲"
"16323","36403","踳"
"16324","36404","踴"
"16325","36405","踵"
"16326","36406","踶"
"16327","36408","踸"
"16328","36409","踹"
"16329","36412","踼"
"16330","36413","踽"
"16331","36414","踾"
"16332","36415","踿"
"16333","36416","蹀"
"16334","36417","蹁"
"16335","36418","蹂"
"16336","36420","蹄"
"16337","36421","蹅"
"16338","36422","蹆"
"16339","36425","蹉"
"16340","36541","躽"
"16341","36542","躾"
"16342","36653","輭"
"16343","36654","輮"
"16344","36655","輯"
"16345","36656","輰"
"16346","36657","輱"
"16347","36658","輲"
"16348","36659","輳"
"16349","36660","輴"
"16350","36661","輵"
"16351","36662","輶"
"16352","36663","輷"
"16353","36664","輸"
"16354","36665","輹"
"16355","36666","輺"
"16356","36667","輻"
"16357","36668","輼"
"16358","36761","辙"
"16359","36762","辚"
"16360","36773","辥"
"16361","36774","辦"
"16362","36775","辧"
"16363","36776","辨"
"16364","36777","辩"
"16365","36989","遽"
"16366","36990","遾"
"16367","36991","避"
"16368","36992","邀"
"16369","36994","邂"
"16370","36996","還"
"16371","36997","邅"
"16372","37114","郺"
"16373","37177","鄹"
"16374","37178","鄺"
"16375","37261","醍"
"16376","37262","醎"
"16377","37264","醐"
"16378","37265","醑"
"16379","37266","醒"
"16380","37267","醓"
"16381","37268","醔"
"16382","37269","醕"
"16383","37270","醖"
"16384","37271","醗"
"16385","37273","醙"
"16386","37274","醚"
"16387","37275","醛"
"16388","37276","醜"
"16389","37277","醝"
"16390","37623","鋷"
"16391","37624","鋸"
"16392","37625","鋹"
"16393","37626","鋺"
"16394","37627","鋻"
"16395","37628","鋼"
"16396","37629","鋽"
"16397","37630","鋾"
"16398","37631","鋿"
"16399","37632","錀"
"16400","37633","錁"
"16401","37634","錂"
"16402","37635","錃"
"16403","37636","錄"
"16404","37637","錅"
"16405","37638","錆"
"16406","37639","錇"
"16407","37640","錈"
"16408","37641","錉"
"16409","37642","錊"
"16410","37643","錋"
"16411","37644","錌"
"16412","37645","錍"
"16413","37646","錎"
"16414","37647","錏"
"16415","37648","錐"
"16416","37649","錑"
"16417","37651","錓"
"16418","37652","錔"
"16419","37653","錕"
"16420","37654","錖"
"16421","37655","錗"
"16422","37656","錘"
"16423","37657","錙"
"16424","37658","錚"
"16425","37659","錛"
"16426","37660","錜"
"16427","37661","錝"
"16428","37662","錞"
